2.667,3.500,1.667,1.833,1.667,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
2.667,3.500,1.667,1.833,1.500,2.833
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
9.000,10.000,0.500,0.333,0.167,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
10.000,10.000,0.000,0.000,0.000,0.000
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
1.833,3.000,2.000,2.000,2.167,2.833
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
2.833,4.333,1.833,1.167,1.667,2.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
1.333,1.833,1.000,1.500,1.167,3.000
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
7.000,8.667,1.000,1.167,0.167,1.333
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
9.500,9.833,0.333,0.167,0.000,0.667
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
6.833,8.000,0.500,1.167,0.667,1.500
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
8.000,9.000,1.333,0.333,0.833,1.000
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
6.333,9.000,0.833,0.833,0.667,1.500
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
5.167,7.500,1.000,1.500,0.167,2.333
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.000,8.333,0.667,1.500,0.333,2.000
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
6.833,9.167,0.667,0.833,0.500,1.667
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
4.667,6.333,1.667,1.000,1.167,2.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
7.000,9.000,0.167,1.500,0.667,1.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
9.000,10.000,0.167,0.333,0.167,0.500
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
7.500,9.000,0.333,1.833,0.167,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
8.000,9.333,0.667,0.333,0.333,0.833
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
5.833,8.833,1.333,1.167,0.667,1.667
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
3.500,6.167,0.833,3.000,0.667,2.333
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.250,10.000,0.000,0.500,0.500,0.250
9.500,9.833,1.000,0.000,0.000,0.000
9.500,9.833,1.000,0.000,0.000,0.000
9.500,9.833,1.000,0.000,0.000,0.000
9.500,9.833,1.000,0.000,0.000,0.000
9.500,9.833,1.000,0.000,0.000,0.000
9.500,9.833,1.000,0.000,0.000,0.000
9.500,9.833,1.000,0.000,0.000,0.000
